,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
34,@Impact,0.0,Thu Apr 12 19:43:32 +0000 2018,0.0,1.0,0.0,See you ? https://t.co/zB7HjPIWpT,35
35,@Impact,0.3597,Thu Apr 12 08:19:58 +0000 2018,0.093,0.744,0.163,"I will go on a trip tmrw to Vegas 
i really exciting because It is the first time to trip alone. ?",36
36,@Impact,0.0,Thu Apr 12 00:20:06 +0000 2018,0.0,1.0,0.0,https://t.co/V8ZhZ0a8Lo,37
37,@Impact,0.0,Thu Apr 12 00:19:25 +0000 2018,0.0,1.0,0.0,4year ago and now https://t.co/twIagPNt9z,38
38,@Impact,0.0,Wed Apr 11 21:33:00 +0000 2018,0.0,1.0,0.0,@Sneaky @estherlynnhhj Can i go eat ramen at your house? ?,39
39,@Impact,-0.296,Wed Apr 11 05:37:44 +0000 2018,0.355,0.645,0.0,"Long time no see
https://t.co/V8ZhZ0a8Lo",40
40,@Impact,0.0,Thu Apr 19 03:18:20 +0000 2018,0.0,1.0,0.0,https://t.co/V8ZhZ0a8Lo,41
41,@Impact,0.2023,Wed Apr 18 23:45:19 +0000 2018,0.239,0.435,0.326,"Long time no see :)
https://t.co/V8ZhZ0a8Lo",42
42,@Impact,0.0,Tue Apr 17 02:16:33 +0000 2018,0.0,1.0,0.0,@TL_Dodo Im coming !!,43
43,@Impact,0.7639,Tue Apr 17 00:41:41 +0000 2018,0.051,0.694,0.255,In Vegas I made new friends ? and I had a lot of fun time !! Now I'll go  home and practice hard I’ll streaming sometime.,44
44,@Impact,0.3612,Tue Apr 17 00:12:02 +0000 2018,0.0,0.444,0.556,@konkwon I agree https://t.co/EANtKVlYTv,45
45,@Impact,0.0,Mon Apr 16 20:04:50 +0000 2018,0.0,1.0,0.0,@Jarge__ 5 star,46
46,@Impact,0.0,Mon Apr 16 07:43:34 +0000 2018,0.0,1.0,0.0,? https://t.co/glA5M2oB3X,47
47,@Impact,0.7351,Mon Apr 16 07:26:56 +0000 2018,0.0,0.693,0.307,@konkwon family invited me home and treated me to a delicious meal. Thank yo so much ? https://t.co/VfeDHW0Bad,48
48,@Impact,0.3182,Sat Apr 14 04:58:44 +0000 2018,0.0,0.685,0.315,@Pobelter The Curious Case of Jake,49
49,@Impact,0.0,Sat Apr 14 02:11:08 +0000 2018,0.0,1.0,0.0,"RT @LiQuiD112: @Xmithie And there we go, @MichaelArtress hook these boys up",50
50,@Impact,0.0,Fri Apr 13 17:45:32 +0000 2018,0.0,1.0,0.0,? https://t.co/u9PkzzVRPm,51
51,@Impact,-0.4696,Thu Apr 12 22:45:51 +0000 2018,0.433,0.567,0.0,@Timkiro ?? My shaco insane,52
52,@Impact,0.0,Thu Apr 12 19:59:03 +0000 2018,0.0,1.0,0.0,@BischuGG las vegas !!,53
53,@Impact,0.0,Thu Apr 12 19:58:03 +0000 2018,0.0,1.0,0.0,?????? https://t.co/yBzCGUIrak,54
54,@Impact,0.0,Thu Apr 12 19:43:32 +0000 2018,0.0,1.0,0.0,See you ? https://t.co/zB7HjPIWpT,55
55,@Impact,0.3597,Thu Apr 12 08:19:58 +0000 2018,0.093,0.744,0.163,"I will go on a trip tmrw to Vegas 
i really exciting because It is the first time to trip alone. ?",56
56,@Impact,0.0,Thu Apr 12 00:20:06 +0000 2018,0.0,1.0,0.0,https://t.co/V8ZhZ0a8Lo,57
57,@Impact,0.0,Thu Apr 12 00:19:25 +0000 2018,0.0,1.0,0.0,4year ago and now https://t.co/twIagPNt9z,58
58,@Impact,0.0,Wed Apr 11 21:33:00 +0000 2018,0.0,1.0,0.0,@Sneaky @estherlynnhhj Can i go eat ramen at your house? ?,59
59,@Impact,-0.296,Wed Apr 11 05:37:44 +0000 2018,0.355,0.645,0.0,"Long time no see
https://t.co/V8ZhZ0a8Lo",60
60,@Impact,0.0,Thu Apr 19 03:18:20 +0000 2018,0.0,1.0,0.0,https://t.co/V8ZhZ0a8Lo,61
61,@Impact,0.2023,Wed Apr 18 23:45:19 +0000 2018,0.239,0.435,0.326,"Long time no see :)
https://t.co/V8ZhZ0a8Lo",62
62,@Impact,0.0,Tue Apr 17 02:16:33 +0000 2018,0.0,1.0,0.0,@TL_Dodo Im coming !!,63
63,@Impact,0.7639,Tue Apr 17 00:41:41 +0000 2018,0.051,0.694,0.255,In Vegas I made new friends ? and I had a lot of fun time !! Now I'll go  home and practice hard I’ll streaming sometime.,64
64,@Impact,0.3612,Tue Apr 17 00:12:02 +0000 2018,0.0,0.444,0.556,@konkwon I agree https://t.co/EANtKVlYTv,65
65,@Impact,0.0,Mon Apr 16 20:04:50 +0000 2018,0.0,1.0,0.0,@Jarge__ 5 star,66
66,@Impact,0.0,Mon Apr 16 07:43:34 +0000 2018,0.0,1.0,0.0,? https://t.co/glA5M2oB3X,67
67,@Impact,0.7351,Mon Apr 16 07:26:56 +0000 2018,0.0,0.693,0.307,@konkwon family invited me home and treated me to a delicious meal. Thank yo so much ? https://t.co/VfeDHW0Bad,68
68,@Impact,0.3182,Sat Apr 14 04:58:44 +0000 2018,0.0,0.685,0.315,@Pobelter The Curious Case of Jake,69
69,@Impact,0.0,Sat Apr 14 02:11:08 +0000 2018,0.0,1.0,0.0,"RT @LiQuiD112: @Xmithie And there we go, @MichaelArtress hook these boys up",70
70,@Impact,0.0,Fri Apr 13 17:45:32 +0000 2018,0.0,1.0,0.0,? https://t.co/u9PkzzVRPm,71
71,@Impact,-0.4696,Thu Apr 12 22:45:51 +0000 2018,0.433,0.567,0.0,@Timkiro ?? My shaco insane,72
72,@Impact,0.0,Thu Apr 12 19:59:03 +0000 2018,0.0,1.0,0.0,@BischuGG las vegas !!,73
73,@Impact,0.0,Thu Apr 12 19:58:03 +0000 2018,0.0,1.0,0.0,?????? https://t.co/yBzCGUIrak,74
74,@Impact,0.0,Thu Apr 12 19:43:32 +0000 2018,0.0,1.0,0.0,See you ? https://t.co/zB7HjPIWpT,75
75,@Impact,0.3597,Thu Apr 12 08:19:58 +0000 2018,0.093,0.744,0.163,"I will go on a trip tmrw to Vegas 
i really exciting because It is the first time to trip alone. ?",76
76,@Impact,0.0,Thu Apr 12 00:20:06 +0000 2018,0.0,1.0,0.0,https://t.co/V8ZhZ0a8Lo,77
77,@Impact,0.0,Thu Apr 12 00:19:25 +0000 2018,0.0,1.0,0.0,4year ago and now https://t.co/twIagPNt9z,78
78,@Impact,0.0,Wed Apr 11 21:33:00 +0000 2018,0.0,1.0,0.0,@Sneaky @estherlynnhhj Can i go eat ramen at your house? ?,79
79,@Impact,-0.296,Wed Apr 11 05:37:44 +0000 2018,0.355,0.645,0.0,"Long time no see
https://t.co/V8ZhZ0a8Lo",80
80,@Impact,0.0,Thu Apr 19 03:18:20 +0000 2018,0.0,1.0,0.0,https://t.co/V8ZhZ0a8Lo,81
81,@Impact,0.2023,Wed Apr 18 23:45:19 +0000 2018,0.239,0.435,0.326,"Long time no see :)
https://t.co/V8ZhZ0a8Lo",82
82,@Impact,0.0,Tue Apr 17 02:16:33 +0000 2018,0.0,1.0,0.0,@TL_Dodo Im coming !!,83
83,@Impact,0.7639,Tue Apr 17 00:41:41 +0000 2018,0.051,0.694,0.255,In Vegas I made new friends ? and I had a lot of fun time !! Now I'll go  home and practice hard I’ll streaming sometime.,84
84,@Impact,0.3612,Tue Apr 17 00:12:02 +0000 2018,0.0,0.444,0.556,@konkwon I agree https://t.co/EANtKVlYTv,85
85,@Impact,0.0,Mon Apr 16 20:04:50 +0000 2018,0.0,1.0,0.0,@Jarge__ 5 star,86
86,@Impact,0.0,Mon Apr 16 07:43:34 +0000 2018,0.0,1.0,0.0,? https://t.co/glA5M2oB3X,87
87,@Impact,0.7351,Mon Apr 16 07:26:56 +0000 2018,0.0,0.693,0.307,@konkwon family invited me home and treated me to a delicious meal. Thank yo so much ? https://t.co/VfeDHW0Bad,88
88,@Impact,0.3182,Sat Apr 14 04:58:44 +0000 2018,0.0,0.685,0.315,@Pobelter The Curious Case of Jake,89
89,@Impact,0.0,Sat Apr 14 02:11:08 +0000 2018,0.0,1.0,0.0,"RT @LiQuiD112: @Xmithie And there we go, @MichaelArtress hook these boys up",90
90,@Impact,0.0,Fri Apr 13 17:45:32 +0000 2018,0.0,1.0,0.0,? https://t.co/u9PkzzVRPm,91
91,@Impact,-0.4696,Thu Apr 12 22:45:51 +0000 2018,0.433,0.567,0.0,@Timkiro ?? My shaco insane,92
92,@Impact,0.0,Thu Apr 12 19:59:03 +0000 2018,0.0,1.0,0.0,@BischuGG las vegas !!,93
93,@Impact,0.0,Thu Apr 12 19:58:03 +0000 2018,0.0,1.0,0.0,?????? https://t.co/yBzCGUIrak,94
94,@Impact,0.0,Thu Apr 12 19:43:32 +0000 2018,0.0,1.0,0.0,See you ? https://t.co/zB7HjPIWpT,95
95,@Impact,0.3597,Thu Apr 12 08:19:58 +0000 2018,0.093,0.744,0.163,"I will go on a trip tmrw to Vegas 
i really exciting because It is the first time to trip alone. ?",96
96,@Impact,0.0,Thu Apr 12 00:20:06 +0000 2018,0.0,1.0,0.0,https://t.co/V8ZhZ0a8Lo,97
97,@Impact,0.0,Thu Apr 12 00:19:25 +0000 2018,0.0,1.0,0.0,4year ago and now https://t.co/twIagPNt9z,98
98,@Impact,0.0,Wed Apr 11 21:33:00 +0000 2018,0.0,1.0,0.0,@Sneaky @estherlynnhhj Can i go eat ramen at your house? ?,99
99,@Impact,-0.296,Wed Apr 11 05:37:44 +0000 2018,0.355,0.645,0.0,"Long time no see
https://t.co/V8ZhZ0a8Lo",100
100,@Xmithie,0.0,Wed Apr 18 20:15:08 +0000 2018,0.0,1.0,0.0,https://t.co/5kXMuK1SiD,101
101,@Xmithie,0.0772,Wed Apr 18 06:51:12 +0000 2018,0.0,0.698,0.302,@Fedmyster Pool table pls,102
102,@Xmithie,-0.2732,Tue Apr 17 22:34:53 +0000 2018,0.149,0.851,0.0,"April fools already passed but I think I'm a full time fortnite streamer now..

https://t.co/5kXMuK1SiD",103
103,@Xmithie,-0.5106,Tue Apr 17 09:32:42 +0000 2018,0.223,0.777,0.0,Damn I miss the days I could go to a pho place with @bennyhung and @Zuna_Chris  at this ungodly hour,104
104,@Xmithie,0.4215,Mon Apr 16 23:07:56 +0000 2018,0.0,0.588,0.412,"lol fortnite streamer here

https://t.co/5kXMuK1SiD",105
105,@Xmithie,0.4215,Mon Apr 16 04:46:59 +0000 2018,0.0,0.682,0.318,@Zikzlol lol you seen yourself at fortnite?,106
106,@Xmithie,-0.296,Mon Apr 16 03:43:15 +0000 2018,0.355,0.645,0.0,"Next stop, NALCS. WATCHOUT https://t.co/j3NZeSuA9x",107
107,@Xmithie,0.0,Mon Apr 16 00:27:05 +0000 2018,0.0,1.0,0.0,"Clash day 3
https://t.co/5kXMuK1SiD",108
108,@Xmithie,0.0,Sun Apr 15 19:45:55 +0000 2018,0.0,1.0,0.0,"Hi

https://t.co/5kXMuK1SiD",109
109,@Xmithie,0.0,Sun Apr 15 07:01:13 +0000 2018,0.0,1.0,0.0,"Solo dolo fort

https://t.co/5kXMuK1SiD",110
110,@Xmithie,0.5719,Sat Apr 14 09:55:56 +0000 2018,0.109,0.584,0.307,@itswoori @scarra Tough love is only what you get buttercup,111
111,@Xmithie,0.6486,Sat Apr 14 09:35:57 +0000 2018,0.0,0.569,0.431,@scarra Jimmy i love you and that's all that matters,112
112,@Xmithie,0.0,Sat Apr 14 04:48:03 +0000 2018,0.0,1.0,0.0,@Pobelter cmonBruh,113
113,@Xmithie,0.0601,Sat Apr 14 02:05:23 +0000 2018,0.384,0.144,0.472,HELL YEAH THANKS BOSS https://t.co/kSaDvA2Vr4,114
114,@Xmithie,0.0,Sat Apr 14 00:05:55 +0000 2018,0.0,1.0,0.0,"Streaming our clash game w/ the old IMT squad

https://t.co/5kXMuK1SiD",115
115,@Xmithie,0.0,Fri Apr 13 21:02:58 +0000 2018,0.0,1.0,0.0,"Hello more 4THnite

https://t.co/nO1kGhfUxw",116
116,@Xmithie,0.6239,Fri Apr 13 19:29:20 +0000 2018,0.0,0.843,0.157,"RT @TeamLiquidLoL: We've booked our trip to the finals.

And now you can win a trip to the @Alienware Training Facility!

Enter NOW: https:…",117
117,@Xmithie,0.0,Thu Apr 12 18:05:32 +0000 2018,0.0,1.0,0.0,"Duo with @bennyhung 
in FORTNITE
https://t.co/5kXMuK1SiD",118
118,@Xmithie,0.0,Wed Apr 11 21:33:26 +0000 2018,0.0,1.0,0.0,@Sneaky @estherlynnhhj  https://t.co/wO8Hz3Fa0N,119
119,@Xmithie,0.2023,Tue Apr 10 19:22:40 +0000 2018,0.0,0.917,0.083,"Finally that lcs thingy is done, I can focus on the important part
FORT GRIND BABY (also mini AMA in chat)

https://t.co/5kXMuK1SiD",120
120,@Xmithie,0.0,Wed Apr 18 20:15:08 +0000 2018,0.0,1.0,0.0,https://t.co/5kXMuK1SiD,121
121,@Xmithie,0.0772,Wed Apr 18 06:51:12 +0000 2018,0.0,0.698,0.302,@Fedmyster Pool table pls,122
122,@Xmithie,-0.2732,Tue Apr 17 22:34:53 +0000 2018,0.149,0.851,0.0,"April fools already passed but I think I'm a full time fortnite streamer now..

https://t.co/5kXMuK1SiD",123
123,@Xmithie,-0.5106,Tue Apr 17 09:32:42 +0000 2018,0.223,0.777,0.0,Damn I miss the days I could go to a pho place with @bennyhung and @Zuna_Chris  at this ungodly hour,124
124,@Xmithie,0.4215,Mon Apr 16 23:07:56 +0000 2018,0.0,0.588,0.412,"lol fortnite streamer here

https://t.co/5kXMuK1SiD",125
125,@Xmithie,0.4215,Mon Apr 16 04:46:59 +0000 2018,0.0,0.682,0.318,@Zikzlol lol you seen yourself at fortnite?,126
126,@Xmithie,-0.296,Mon Apr 16 03:43:15 +0000 2018,0.355,0.645,0.0,"Next stop, NALCS. WATCHOUT https://t.co/j3NZeSuA9x",127
127,@Xmithie,0.0,Mon Apr 16 00:27:05 +0000 2018,0.0,1.0,0.0,"Clash day 3
https://t.co/5kXMuK1SiD",128
128,@Xmithie,0.0,Sun Apr 15 19:45:55 +0000 2018,0.0,1.0,0.0,"Hi

https://t.co/5kXMuK1SiD",129
129,@Xmithie,0.0,Sun Apr 15 07:01:13 +0000 2018,0.0,1.0,0.0,"Solo dolo fort

https://t.co/5kXMuK1SiD",130
130,@Xmithie,0.5719,Sat Apr 14 09:55:56 +0000 2018,0.109,0.584,0.307,@itswoori @scarra Tough love is only what you get buttercup,131
131,@Xmithie,0.6486,Sat Apr 14 09:35:57 +0000 2018,0.0,0.569,0.431,@scarra Jimmy i love you and that's all that matters,132
132,@Xmithie,0.0,Sat Apr 14 04:48:03 +0000 2018,0.0,1.0,0.0,@Pobelter cmonBruh,133
133,@Xmithie,0.0601,Sat Apr 14 02:05:23 +0000 2018,0.384,0.144,0.472,HELL YEAH THANKS BOSS https://t.co/kSaDvA2Vr4,134
134,@Xmithie,0.0,Sat Apr 14 00:05:55 +0000 2018,0.0,1.0,0.0,"Streaming our clash game w/ the old IMT squad

https://t.co/5kXMuK1SiD",135
135,@Xmithie,0.0,Fri Apr 13 21:02:58 +0000 2018,0.0,1.0,0.0,"Hello more 4THnite

https://t.co/nO1kGhfUxw",136
136,@Xmithie,0.6239,Fri Apr 13 19:29:20 +0000 2018,0.0,0.843,0.157,"RT @TeamLiquidLoL: We've booked our trip to the finals.

And now you can win a trip to the @Alienware Training Facility!

Enter NOW: https:…",137
137,@Xmithie,0.0,Thu Apr 12 18:05:32 +0000 2018,0.0,1.0,0.0,"Duo with @bennyhung 
in FORTNITE
https://t.co/5kXMuK1SiD",138
138,@Xmithie,0.0,Wed Apr 11 21:33:26 +0000 2018,0.0,1.0,0.0,@Sneaky @estherlynnhhj  https://t.co/wO8Hz3Fa0N,139
139,@Xmithie,0.2023,Tue Apr 10 19:22:40 +0000 2018,0.0,0.917,0.083,"Finally that lcs thingy is done, I can focus on the important part
FORT GRIND BABY (also mini AMA in chat)

https://t.co/5kXMuK1SiD",140
140,@Xmithie,0.0,Wed Apr 18 20:15:08 +0000 2018,0.0,1.0,0.0,https://t.co/5kXMuK1SiD,141
141,@Xmithie,0.0772,Wed Apr 18 06:51:12 +0000 2018,0.0,0.698,0.302,@Fedmyster Pool table pls,142
142,@Xmithie,-0.2732,Tue Apr 17 22:34:53 +0000 2018,0.149,0.851,0.0,"April fools already passed but I think I'm a full time fortnite streamer now..

https://t.co/5kXMuK1SiD",143
143,@Xmithie,-0.5106,Tue Apr 17 09:32:42 +0000 2018,0.223,0.777,0.0,Damn I miss the days I could go to a pho place with @bennyhung and @Zuna_Chris  at this ungodly hour,144
144,@Xmithie,0.4215,Mon Apr 16 23:07:56 +0000 2018,0.0,0.588,0.412,"lol fortnite streamer here

https://t.co/5kXMuK1SiD",145
145,@Xmithie,0.4215,Mon Apr 16 04:46:59 +0000 2018,0.0,0.682,0.318,@Zikzlol lol you seen yourself at fortnite?,146
146,@Xmithie,-0.296,Mon Apr 16 03:43:15 +0000 2018,0.355,0.645,0.0,"Next stop, NALCS. WATCHOUT https://t.co/j3NZeSuA9x",147
147,@Xmithie,0.0,Mon Apr 16 00:27:05 +0000 2018,0.0,1.0,0.0,"Clash day 3
https://t.co/5kXMuK1SiD",148
148,@Xmithie,0.0,Sun Apr 15 19:45:55 +0000 2018,0.0,1.0,0.0,"Hi

https://t.co/5kXMuK1SiD",149
149,@Xmithie,0.0,Sun Apr 15 07:01:13 +0000 2018,0.0,1.0,0.0,"Solo dolo fort

https://t.co/5kXMuK1SiD",150
150,@Xmithie,0.5719,Sat Apr 14 09:55:56 +0000 2018,0.109,0.584,0.307,@itswoori @scarra Tough love is only what you get buttercup,151
151,@Xmithie,0.6486,Sat Apr 14 09:35:57 +0000 2018,0.0,0.569,0.431,@scarra Jimmy i love you and that's all that matters,152
152,@Xmithie,0.0,Sat Apr 14 04:48:03 +0000 2018,0.0,1.0,0.0,@Pobelter cmonBruh,153
153,@Xmithie,0.0601,Sat Apr 14 02:05:23 +0000 2018,0.384,0.144,0.472,HELL YEAH THANKS BOSS https://t.co/kSaDvA2Vr4,154
154,@Xmithie,0.0,Sat Apr 14 00:05:55 +0000 2018,0.0,1.0,0.0,"Streaming our clash game w/ the old IMT squad

https://t.co/5kXMuK1SiD",155
155,@Xmithie,0.0,Fri Apr 13 21:02:58 +0000 2018,0.0,1.0,0.0,"Hello more 4THnite

https://t.co/nO1kGhfUxw",156
156,@Xmithie,0.6239,Fri Apr 13 19:29:20 +0000 2018,0.0,0.843,0.157,"RT @TeamLiquidLoL: We've booked our trip to the finals.

And now you can win a trip to the @Alienware Training Facility!

Enter NOW: https:…",157
157,@Xmithie,0.0,Thu Apr 12 18:05:32 +0000 2018,0.0,1.0,0.0,"Duo with @bennyhung 
in FORTNITE
https://t.co/5kXMuK1SiD",158
158,@Xmithie,0.0,Wed Apr 11 21:33:26 +0000 2018,0.0,1.0,0.0,@Sneaky @estherlynnhhj  https://t.co/wO8Hz3Fa0N,159
159,@Xmithie,0.2023,Tue Apr 10 19:22:40 +0000 2018,0.0,0.917,0.083,"Finally that lcs thingy is done, I can focus on the important part
FORT GRIND BABY (also mini AMA in chat)

https://t.co/5kXMuK1SiD",160
160,@Xmithie,0.0,Wed Apr 18 20:15:08 +0000 2018,0.0,1.0,0.0,https://t.co/5kXMuK1SiD,161
161,@Xmithie,0.0772,Wed Apr 18 06:51:12 +0000 2018,0.0,0.698,0.302,@Fedmyster Pool table pls,162
162,@Xmithie,-0.2732,Tue Apr 17 22:34:53 +0000 2018,0.149,0.851,0.0,"April fools already passed but I think I'm a full time fortnite streamer now..

https://t.co/5kXMuK1SiD",163
163,@Xmithie,-0.5106,Tue Apr 17 09:32:42 +0000 2018,0.223,0.777,0.0,Damn I miss the days I could go to a pho place with @bennyhung and @Zuna_Chris  at this ungodly hour,164
164,@Xmithie,0.4215,Mon Apr 16 23:07:56 +0000 2018,0.0,0.588,0.412,"lol fortnite streamer here

https://t.co/5kXMuK1SiD",165
165,@Xmithie,0.4215,Mon Apr 16 04:46:59 +0000 2018,0.0,0.682,0.318,@Zikzlol lol you seen yourself at fortnite?,166
166,@Xmithie,-0.296,Mon Apr 16 03:43:15 +0000 2018,0.355,0.645,0.0,"Next stop, NALCS. WATCHOUT https://t.co/j3NZeSuA9x",167
167,@Xmithie,0.0,Mon Apr 16 00:27:05 +0000 2018,0.0,1.0,0.0,"Clash day 3
https://t.co/5kXMuK1SiD",168
168,@Xmithie,0.0,Sun Apr 15 19:45:55 +0000 2018,0.0,1.0,0.0,"Hi

https://t.co/5kXMuK1SiD",169
169,@Xmithie,0.0,Sun Apr 15 07:01:13 +0000 2018,0.0,1.0,0.0,"Solo dolo fort

https://t.co/5kXMuK1SiD",170
170,@Xmithie,0.5719,Sat Apr 14 09:55:56 +0000 2018,0.109,0.584,0.307,@itswoori @scarra Tough love is only what you get buttercup,171
171,@Xmithie,0.6486,Sat Apr 14 09:35:57 +0000 2018,0.0,0.569,0.431,@scarra Jimmy i love you and that's all that matters,172
172,@Xmithie,0.0,Sat Apr 14 04:48:03 +0000 2018,0.0,1.0,0.0,@Pobelter cmonBruh,173
173,@Xmithie,0.0601,Sat Apr 14 02:05:23 +0000 2018,0.384,0.144,0.472,HELL YEAH THANKS BOSS https://t.co/kSaDvA2Vr4,174
174,@Xmithie,0.0,Sat Apr 14 00:05:55 +0000 2018,0.0,1.0,0.0,"Streaming our clash game w/ the old IMT squad

https://t.co/5kXMuK1SiD",175
175,@Xmithie,0.0,Fri Apr 13 21:02:58 +0000 2018,0.0,1.0,0.0,"Hello more 4THnite

https://t.co/nO1kGhfUxw",176
176,@Xmithie,0.6239,Fri Apr 13 19:29:20 +0000 2018,0.0,0.843,0.157,"RT @TeamLiquidLoL: We've booked our trip to the finals.

And now you can win a trip to the @Alienware Training Facility!

Enter NOW: https:…",177
177,@Xmithie,0.0,Thu Apr 12 18:05:32 +0000 2018,0.0,1.0,0.0,"Duo with @bennyhung 
in FORTNITE
https://t.co/5kXMuK1SiD",178
178,@Xmithie,0.0,Wed Apr 11 21:33:26 +0000 2018,0.0,1.0,0.0,@Sneaky @estherlynnhhj  https://t.co/wO8Hz3Fa0N,179
179,@Xmithie,0.2023,Tue Apr 10 19:22:40 +0000 2018,0.0,0.917,0.083,"Finally that lcs thingy is done, I can focus on the important part
FORT GRIND BABY (also mini AMA in chat)

https://t.co/5kXMuK1SiD",180
180,@Xmithie,0.0,Wed Apr 18 20:15:08 +0000 2018,0.0,1.0,0.0,https://t.co/5kXMuK1SiD,181
181,@Xmithie,0.0772,Wed Apr 18 06:51:12 +0000 2018,0.0,0.698,0.302,@Fedmyster Pool table pls,182
